"ID","condition","correct","rt"
3,2,1,487.132493439444
3,2,1,552.335743551422
3,2,1,505.213360952217
3,2,1,573.594231479158
3,2,1,527.195749406649
3,2,1,536.85004583288
3,2,1,484.930020579166
3,2,1,521.253568581168
3,2,1,428.062555342779
3,2,1,519.849302793801
3,2,1,538.751249843967
3,2,1,636.901797459777
3,2,1,458.651994246243
3,2,1,471.154730945983
3,2,1,496.412792457071
3,2,1,514.984482602747
3,2,1,552.203697795134
3,2,1,721.027110704029
3,2,1,524.53007084784
3,2,1,444.868153416378
3,2,1,774.857058372495
3,2,1,928.591872515281
3,2,1,649.196468976082
3,2,1,405.747092772492
3,2,1,416.196758012231
3,2,1,403.51521983034
3,2,1,655.518867044001
3,2,1,783.607674252399
3,2,1,791.212375409932
3,2,1,439.980568956007
3,2,1,535.766363930809
3,2,1,630.978806211969
3,2,1,633.257014016687
3,2,1,617.438476259403
3,2,1,532.937481844622
3,2,1,919.61306411885
3,2,1,393.053082646659
3,2,1,591.211279541353
3,2,1,770.395618334383
3,2,1,994.155440916551
3,2,1,602.172322611569
3,2,1,512.655909892562
3,2,1,420.709501599565
3,2,1,501.962955369286
3,2,1,593.523748606765
3,2,1,499.0991840473
3,2,1,443.715316039906
3,2,1,507.166183988701
3,2,1,390.899451276229
3,2,1,456.664428474499
3,2,1,735.910519416163
3,2,1,557.856928779417
3,2,1,428.04737187224
3,2,1,654.541135907645
3,2,1,635.270092667981
3,2,1,683.834826600781
3,2,1,555.246864614973
3,2,1,458.610593139941
3,2,1,443.342301153459
3,2,1,439.955538139087
3,2,1,479.249251565403
3,2,1,431.074449031527
3,2,1,707.643354674045
3,2,1,550.825566522073
3,2,1,644.842930436355
3,2,1,534.798409347922
3,2,1,611.917225639472
3,2,1,717.754936651071
3,2,1,575.493912575373
3,2,1,532.844877164176
3,2,1,374.311444897202
3,2,1,474.444146879205
3,2,1,765.16926246407
3,2,1,599.380355373077
3,2,1,464.793747543239
3,2,1,546.698629917104
3,2,1,389.490277234498
3,2,1,395.829506506182
3,2,1,711.33076800104
3,2,1,748.025130610544
3,2,1,395.007832475596
3,2,1,496.734141518887
3,2,1,580.620979713395
3,2,1,868.278994034991
3,2,1,622.500553053929
3,2,1,559.861474780252
3,2,1,586.187669703175
3,2,1,450.850905571915
3,2,1,392.798906858613
3,2,1,501.897719176817
3,2,0,786.308847376103
3,2,1,596.431990526496
3,2,1,409.569006170356
3,2,1,419.483246611467
3,2,1,566.605043264405
3,2,1,522.600528693553
3,2,1,537.343510355863
3,2,1,669.109179747038
3,2,1,750.893549637345
3,2,1,659.64965272111
3,2,1,492.687084770735
3,2,1,557.608124139642
3,2,1,614.974742763243
3,2,1,728.566723582373
3,2,1,598.436871407942
3,2,1,365.486406445937
3,2,1,504.612354308662
3,2,1,432.809168110666
3,2,1,569.245386799492
3,2,1,542.874064037203
3,2,1,605.557977315608
3,2,1,460.121815964446
3,2,1,506.927712758432
3,2,1,468.995038250895
3,2,1,549.33935176665
3,2,1,629.199178079152
3,2,1,549.778731144646
3,2,1,547.289835452499
3,2,1,591.644621113921
3,2,1,745.563732863995
3,2,1,653.114075863767
3,2,1,777.262397381074
3,2,1,497.797728529187
3,2,1,495.850364555821
3,2,1,697.842609632471
3,2,1,572.238263296479
3,2,1,581.134044745831
3,2,1,521.077813399272
3,2,1,483.791007093733
3,2,1,649.354055855496
3,2,1,358.63242538129
3,2,0,601.044724569951
3,2,1,485.938134868159
3,2,1,1053.32276049108
3,2,1,414.231870794834
3,2,1,941.876649497717
3,2,1,719.196134697632
3,2,1,594.015485115272
3,2,1,473.063218632653
3,2,1,551.85068901823
3,2,1,619.702360916795
3,2,1,800.328505681283
3,2,1,802.562027602645
3,2,1,510.156443270642
3,2,1,529.682841045925
3,2,1,594.31242443414
3,2,1,602.235840909858
3,2,1,510.799600108907
3,2,1,395.187234950784
3,2,1,626.150356589927
3,2,1,611.954207578418
3,2,1,418.853037112828
3,2,1,459.299276211192
3,2,1,425.024850763584
3,2,1,811.56868051799
3,2,1,460.824928458082
3,2,1,525.779407725256
3,2,1,509.236524384671
3,2,1,481.325620179306
3,2,1,589.555994002495
3,2,1,674.594349464049
3,2,1,397.974248057023
3,2,1,563.442578936977
3,2,1,544.366308642068
3,2,1,656.926036749433
3,2,1,454.716290057118
3,2,1,553.982464741215
3,2,1,520.992882721761
3,2,1,382.383189920025
3,2,1,593.143235142845
3,2,1,597.853213214593
3,2,1,638.043964356106
3,2,1,553.680112197687
3,2,1,655.115618926877
3,2,1,504.479072944415
3,2,1,505.439940011667
3,2,1,501.874131018619
3,2,1,487.183811376138
3,2,1,512.665029899367
3,2,1,658.883555723772
3,2,1,523.602217488393
3,2,1,455.486588731671
3,2,1,793.05101041883
3,2,1,757.352560386862
3,2,1,627.391097837948
3,2,1,464.188274899749
3,2,1,412.387057513335
3,2,1,707.668947741958
3,2,1,626.64375975263
3,2,1,642.120095319533
3,2,1,622.813799635094
3,2,1,763.260161353212
3,2,1,505.584919972099
3,2,1,513.569909175422
3,2,1,550.396334674636
3,2,1,491.058495892515
3,2,1,384.517085218469
3,2,1,527.990783717629
3,2,1,546.708110175538
3,2,1,539.54457364802
3,2,1,410.026052547407
3,2,1,2174.16095953382
3,2,1,499.503569242422
3,2,0,658.399901920025
3,2,1,520.519750873382
3,2,1,735.770046239146
3,2,1,623.840119775809
3,2,1,543.543917606044
3,2,1,626.567610492626
3,2,1,696.760654737676
3,2,1,370.436566668723
3,2,1,452.604722657211
3,2,1,565.021699573887
3,2,1,378.87857371088
3,2,1,533.492962984155
3,2,1,519.815176905981
3,2,1,423.465221000982
3,2,1,671.362565569098
3,2,1,644.743972495709
3,2,1,372.357926542675
3,2,1,610.27383904685
3,2,1,642.478266551846
3,2,1,439.132167344684
3,2,1,510.35013588107
3,2,1,539.752647287061
3,2,1,517.890963415818
3,2,1,483.110441295801
3,2,1,531.784048319151
3,2,1,474.092563552182
3,2,1,536.82070944995
3,2,1,655.054661859023
3,2,1,427.769497134102
3,2,1,465.248210601053
3,2,1,574.97490598714
3,2,1,720.364601250647
3,2,1,559.658256934954
3,2,1,485.301541121187
3,2,1,787.65087225593
3,2,1,714.696744085888
3,2,1,1254.23483263313
3,2,0,688.825790713562
3,2,1,515.35520271755
3,2,1,433.513020148023
3,2,1,545.349103678286
3,2,1,408.671518110788
3,2,1,688.170069349217
3,2,1,430.636163577821
3,2,1,651.569817724986
3,2,1,410.551944839601
3,2,1,493.46195986807
3,2,1,603.752170683529
3,2,1,443.584333649088
3,2,1,386.992243185267
3,2,1,693.942752374381
3,2,1,578.901476943731
3,2,1,407.373918129047
3,2,1,510.207317739733
3,2,1,644.422842569226
3,2,1,428.649801911576
3,2,1,414.523134138041
3,2,1,513.007606183018
3,2,1,751.958738249993
3,2,1,612.26804097001
3,2,1,560.049639056103
3,2,1,677.029734310781
3,2,1,492.497414645951
3,2,1,662.976841536876
3,2,1,590.768365451893
3,2,1,398.247359680966
3,2,1,573.834778936858
3,2,1,489.38301011079
3,2,1,725.981544173566
3,2,1,502.70001206329
3,2,1,609.84694199135
3,2,1,547.465058828153
3,2,1,563.824298814782
3,2,1,412.731904633725
3,2,1,498.232534518457
3,2,1,509.838730371684
3,2,1,699.546500469622
3,2,1,530.30302576024
3,2,1,616.79218453731
4,1,1,573.115367354173
4,1,1,520.15588855553
4,1,1,528.346642765763
4,1,1,505.936413791782
4,1,1,411.495664135405
4,1,1,538.436207353657
4,1,0,1132.61364122796
4,1,1,841.389437640065
4,1,1,451.215023221358
4,1,0,671.118792731708
4,1,1,630.86177963001
4,1,1,445.486940393159
4,1,0,554.437734618046
4,1,1,404.90267472328
4,1,0,655.6133841622
4,1,0,559.28733164002
4,1,0,552.642504572715
4,1,1,503.89173910063
4,1,0,565.558493804275
4,1,1,552.539049318155
4,1,0,429.149321086792
4,1,1,564.160979885042
4,1,0,416.835286475114
4,1,1,513.876204526302
4,1,1,396.160866677014
4,1,1,705.540418020709
4,1,1,764.602967103402
4,1,1,371.713408638012
4,1,1,561.448131544434
4,1,1,886.497179989288
4,1,0,1300.54669958725
4,1,1,596.644157618721
4,1,0,993.006275901173
4,1,1,639.114101889419
4,1,1,567.096720551684
4,1,1,593.833843601398
4,1,0,664.933178962287
4,1,1,598.293638043395
4,1,1,906.4735417399
4,1,1,484.596962970009
4,1,1,601.307206587188
4,1,0,690.054800616686
4,1,0,530.859916885681
4,1,1,507.062869701955
4,1,1,979.197083323739
4,1,1,467.772784157391
4,1,0,645.886151865523
4,1,1,518.31834463022
4,1,1,481.502467322554
4,1,1,724.504760634358
4,1,0,4008.03801176498
4,1,1,760.609876854492
4,1,1,536.454642844153
4,1,0,413.934529732858
4,1,1,553.109540924848
4,1,0,1002.10737709321
4,1,0,776.523887797608
4,1,1,656.471273599189
4,1,0,646.392897400383
4,1,1,992.337807163149
4,1,1,720.261516820468
4,1,0,422.998354608485
4,1,1,782.194335749447
4,1,1,781.268891504774
4,1,1,827.4961505862
4,1,1,540.77897430803
4,1,1,567.043740824221
4,1,1,376.956425866473
4,1,1,588.913367691711
4,1,1,481.278976649754
4,1,1,613.208643005475
4,1,0,601.168788335725
4,1,1,672.223656977914
4,1,0,762.519852843421
4,1,1,585.203248483166
4,1,0,513.272533336463
4,1,0,540.194470279005
4,1,1,723.650979607046
4,1,1,954.875474495611
4,1,1,394.707045762011
4,1,1,428.285521330833
4,1,0,865.042857572605
4,1,0,696.159262235804
4,1,1,525.844868990869
4,1,0,430.482576479896
4,1,1,371.141319313104
4,1,0,904.240011950423
4,1,1,787.689830134517
4,1,0,464.502169338213
4,1,0,606.417023963606
4,1,1,910.112689939863
4,1,1,473.544520003379
4,1,0,583.68146710953
4,1,0,489.22403787385
4,1,1,1122.7460324892
4,1,1,437.585554078718
4,1,1,397.588772304084
4,1,1,664.088938295885
4,1,1,598.576681984575
4,1,1,863.362053594709
4,1,1,648.262702809376
4,1,0,743.024205704886
4,1,0,498.201199906711
4,1,0,729.500584306793
4,1,1,565.040566114506
4,1,1,638.086638830459
4,1,0,3121.02216339034
4,1,0,637.866300530252
4,1,1,380.450987845998
4,1,1,722.185265319019
4,1,1,392.58555657805
4,1,0,656.873517588319
4,1,0,599.902533441971
4,1,1,1253.66323330491
4,1,1,779.257216272069
4,1,0,566.795825024573
4,1,1,1183.67098470358
4,1,1,794.692389312194
4,1,1,522.912744371365
4,1,1,737.417106013552
4,1,1,503.646119030123
4,1,1,663.56044095223
4,1,1,716.810603074817
4,1,1,655.946423368344
4,1,1,795.457551099863
4,1,1,435.002904956815
4,1,1,447.911878821787
4,1,1,403.617065291077
4,1,1,693.616446258364
4,1,1,598.705599091839
4,1,1,530.243290029782
4,1,1,545.337375188887
4,1,1,540.765565802447
4,1,1,858.040601530894
4,1,1,707.241709596417
4,1,1,698.071237341553
4,1,0,461.691238482984
4,1,0,795.982361630367
4,1,1,730.575311371768
4,1,0,467.211470883197
4,1,0,416.138859684851
4,1,1,572.844917853246
4,1,0,490.404950734845
4,1,1,708.292726771277
4,1,1,568.418395808324
4,1,1,654.851347201919
4,1,1,511.482984134714
4,1,1,643.471622418565
4,1,0,503.788336866758
4,1,0,648.147520389732
4,1,1,675.802635971454
4,1,1,1002.76268182668
4,1,0,755.460369605414
4,1,1,640.557992795847
4,1,1,738.581192172797
4,1,0,499.09585406805
4,1,0,583.745631761167
4,1,0,646.695760977205
4,1,1,426.734741056681
4,1,0,513.106124146481
4,1,1,585.271423138174
4,1,1,604.092647507796
4,1,0,2069.40363614465
4,1,1,427.320267140913
4,1,1,588.080743510799
4,1,1,512.044107493227
4,1,1,640.324539724915
4,1,1,807.219028471183
4,1,1,562.632089018301
4,1,1,513.971099010089
4,1,1,771.432214873111
4,1,1,539.189579733472
4,1,1,720.876685637161
4,1,1,646.260913566846
4,1,1,3933.15777328535
4,1,1,770.353204836611
4,1,1,887.224273390962
4,1,1,393.628370310374
4,1,1,543.166964841372
4,1,1,473.238957882765
4,1,1,676.550457893938
4,1,1,697.282382822344
4,1,0,1125.34473061326
4,1,1,576.860731763179
4,1,1,651.171435429924
4,1,1,936.240500343178
4,1,1,443.609331995752
4,1,0,447.785860561832
4,1,0,991.337566286857
4,1,1,1222.79029806104
4,1,0,808.464727738724
4,1,1,863.942579629134
4,1,1,578.189262780436
4,1,1,703.760175653002
4,1,1,739.24596779547
4,1,1,755.927926329655
4,1,1,507.662374580208
4,1,0,667.359408456764
4,1,1,468.679684415235
4,1,1,507.704640971742
4,1,1,717.844008132401
4,1,1,466.249198242465
4,1,1,609.81681906055
4,1,0,498.959824425841
4,1,1,481.508639906354
4,1,1,997.686438513477
4,1,1,492.081727749119
4,1,1,834.615598034061
4,1,0,519.020445190252
4,1,1,692.392016757524
4,1,1,685.906112672735
4,1,0,607.25307221511
4,1,1,562.861475977489
4,1,1,772.179749953541
4,1,0,596.817061851775
4,1,1,536.538021862154
4,1,1,408.686174439102
4,1,1,491.833263675238
4,1,1,629.854491795203
4,1,0,660.338303882775
4,1,1,707.075415204676
4,1,0,415.248076125298
4,1,1,794.354297363192
4,1,0,472.999628495931
4,1,1,481.793299864407
4,1,1,504.736175837417
4,1,0,1388.38340204964
4,1,1,819.262448148358
4,1,1,499.024242328903
4,1,0,1005.69916418373
4,1,1,809.009256635477
4,1,1,512.703668435911
4,1,0,472.415593442553
4,1,0,715.522954125541
4,1,1,445.514811698506
4,1,0,463.900616005664
4,1,1,814.358846299521
4,1,0,438.236512663067
4,1,0,600.121532070527
4,1,0,809.025984453063
4,1,0,957.481994492108
4,1,0,812.010768018804
4,1,1,500.522133440863
4,1,1,814.870091758677
4,1,0,474.678485787345
4,1,1,800.964917967392
4,1,1,683.883211060586
4,1,1,644.153051212004
4,1,1,677.016151154388
4,1,0,551.169249645285
4,1,0,760.786693987149
4,1,1,765.449084097499
4,1,1,1043.47674658742
4,1,1,810.630000097144
4,1,0,518.941805427437
4,1,1,685.951012610225
4,1,0,532.998982209878
4,1,1,563.371219117313
4,1,1,575.030962859649
4,1,1,465.693660034992
4,1,1,499.520999235521
4,1,1,697.041436053763
4,1,1,658.821177266099
4,1,0,938.854637935858
4,1,0,838.404417347076
4,1,0,865.541127992434
4,1,1,518.472895151845
4,1,1,1022.68067175191
4,1,0,531.618339289181
4,1,0,644.161081110214
4,1,0,429.391389405562
4,1,1,580.545192964541
4,1,1,664.209829168587
4,1,0,505.364751169703
4,1,1,571.325923382369
4,1,1,812.054334389638
4,1,1,678.126398063169
4,1,1,515.822965690898
4,1,0,559.060591575496
4,1,0,773.926789454194
4,1,0,607.036038228416
4,1,0,532.713351408556
4,1,1,688.511320803394
4,1,1,536.517509092852
4,1,0,367.845106301524
4,1,1,462.521031937791
4,1,0,1079.84394464582
4,1,1,568.470257286818
4,1,1,401.599119794696
4,1,1,749.467314040914
4,1,1,805.695960441205
4,1,1,466.720139154099
4,1,0,391.444115389756
4,1,1,527.775767359291
4,1,0,725.72692356695
4,1,1,452.984351876578
4,1,1,716.304359661348
4,1,1,851.358592266936
4,1,1,585.542139357302
4,1,0,1044.50812588522
4,1,1,684.076318043273
4,1,0,651.49230969958
4,1,1,572.860837613246
4,1,1,466.625577818205
4,1,1,782.953836268194
4,1,1,550.583343986517
4,1,1,1346.1210407248
4,1,0,1942.39328738861
4,1,1,456.621271808693
4,1,0,456.725988946146
4,1,1,500.176559519472
4,1,0,864.52866257621
4,1,1,608.369704902151
4,1,1,580.678839278057
4,1,1,424.137077681436
4,1,0,511.652229841472
4,1,0,433.950532496211
4,1,1,624.811999095867
4,1,1,694.768284377936
4,1,1,2005.54665700689
4,1,1,510.351966646141
4,1,1,678.628010699849
4,1,1,575.451019083022
4,1,1,622.582687430433
4,1,0,770.078627694904
4,1,1,684.911217059542
4,1,1,835.785383957701
4,1,0,642.970475306843
4,1,0,456.360636014028
4,1,1,585.247613301262
4,1,1,525.43781932927
4,1,0,558.042014017762
4,1,0,616.636531802189
4,1,1,739.182478825427
4,1,1,599.860548099629
4,1,0,519.736168675036
4,1,1,672.568208569167
4,1,1,553.320202967295
4,1,0,502.243771420493
4,1,1,440.359713371397
4,1,1,842.202272557327
4,1,1,527.487116979481
4,1,1,591.079770474535
4,1,0,775.184032228937
4,1,1,698.781877332596
4,1,1,724.516926308057
4,1,1,486.418557701324
4,1,1,621.803286443293
4,1,1,1017.40085227749
4,1,1,712.551784445412
4,1,0,701.067575164768
4,1,0,429.451847612895
4,1,1,575.124116428989
4,1,1,748.458923913319
4,1,0,671.077753190261
4,1,1,398.199670249849
4,1,0,629.49389129452
4,1,1,667.717437956084
4,1,1,705.923207860627
4,1,0,647.31529151879
4,1,0,489.10735159195
4,1,1,840.655118918431
4,1,1,704.155432715941
4,1,1,834.947340979491
4,1,0,600.941782167054
4,1,1,662.13863394027
4,1,1,487.470314858373
4,1,0,689.861501442759
4,1,1,532.213760976062
4,1,1,677.866933839812
4,1,1,663.41199370044
4,1,1,550.346286651
4,1,0,671.263809475616
4,1,1,559.894745282143
4,1,1,916.656028851067
4,1,0,451.828635913633
4,1,0,625.045118675302
4,1,0,479.004426132928
4,1,0,703.650094961769
4,1,1,940.541190939942
4,1,1,1484.68722652033
4,1,1,1220.79282299212
4,1,1,613.7836938048
4,1,1,596.274950826778
4,1,1,700.536582709312
4,1,1,495.686766686275
4,1,1,436.34214073981
4,1,1,803.245243841446
4,1,1,590.713139773583
4,1,1,523.772689527181
4,1,1,461.47233673196
4,1,1,460.170679212754
4,1,1,525.070844049205
4,1,1,410.039773043582
4,1,0,486.243745657026
4,1,1,672.486172482958
4,1,1,485.741494489545
4,1,1,414.462049973796
4,1,1,409.46124966465
4,1,1,560.985350457687
4,2,1,534.58644881525
4,2,1,441.968133389063
4,2,1,516.586114046832
4,2,1,680.081499035081
4,2,1,714.642716555694
4,2,1,375.070306225784
4,2,1,424.488116677896
4,2,1,510.104207900624
4,2,0,627.441985849263
4,2,1,820.54996700736
4,2,1,980.487491607931
4,2,1,572.780170091627
4,2,1,736.16195454995
4,2,1,723.093745026379
4,2,1,524.134577660081
4,2,1,536.042209437271
4,2,1,638.235318356953
4,2,1,598.62560765648
4,2,1,515.285241396344
4,2,1,590.002591547057
4,2,1,494.625935607774
4,2,1,557.591359310765
4,2,1,412.7161114159
4,2,1,495.7757328915
4,2,1,501.583291075258
4,2,1,493.912000684225
4,2,1,756.748591187193
4,2,1,623.684226187731
4,2,1,398.39560144401
4,2,1,575.462862841567
4,2,1,412.62066406125
4,2,1,465.879667185466
4,2,1,520.961926176581
4,2,1,471.016706278478
4,2,1,437.286027926197
4,2,1,474.143425400287
4,2,1,559.433007851734
4,2,1,462.427791794212
4,2,1,380.946315115837
4,2,1,741.977624710028
4,2,1,381.597318505959
4,2,1,580.614034208435
4,2,1,763.807696534373
4,2,1,549.128423946017
4,2,1,379.188549471278
4,2,1,489.007627951725
4,2,1,506.21872584936
4,2,1,589.016246453102
4,2,1,567.611380537103
4,2,1,507.292479836964
4,2,1,574.866004170348
4,2,1,580.990079233037
4,2,1,409.531203893025
4,2,1,931.595640283445
4,2,1,567.570117615757
4,2,1,549.32541356103
4,2,1,522.676918121399
4,2,0,641.770143981028
4,2,1,578.65207269245
4,2,1,622.145112011058
4,2,1,555.294956631202
4,2,1,525.120269652312
4,2,1,446.414077405111
4,2,1,536.510256803681
4,2,1,640.080138500403
4,2,1,753.873440923611
4,2,1,424.007080884296
4,2,1,632.87633218537
4,2,1,628.802872743629
4,2,1,489.228883943807
4,2,1,435.122127347381
4,2,1,787.191965062055
4,2,1,695.089186595414
4,2,1,455.623512426101
4,2,1,535.670473409207
4,2,1,359.688364466722
4,2,1,664.369049432265
4,2,1,441.707415784538
4,2,1,408.433995193342
4,2,1,691.471094565863
4,2,1,607.238232145676
4,2,1,501.420078180865
4,2,1,675.031090467269
4,2,1,675.860616082665
4,2,1,390.943547771533
4,2,1,400.678435879404
4,2,1,624.685392409304
4,2,1,773.041707955272
4,2,1,427.394145817723
4,2,1,366.667887127315
4,2,1,427.101375755914
4,2,1,579.685121567306
4,2,1,393.947225275832
4,2,1,769.665653055136
4,2,1,649.457861805372
4,2,1,530.988008220324
4,2,1,358.763003314527
4,2,1,434.789098789504
4,2,1,539.086167950689
4,2,1,455.139186537222
4,2,1,478.175273274679
4,2,1,618.431910393472
4,2,1,456.834057024548
4,2,1,518.475292316309
4,2,1,584.884338310007
4,2,1,688.761604078437
4,2,1,547.497997854209
4,2,1,631.80910221748
4,2,1,574.757826822409
4,2,1,915.686023999487
4,2,1,643.934698945616
4,2,1,503.101523259411
4,2,1,729.634007723392
4,2,1,546.658914495385
4,2,1,713.421376208651
4,2,1,491.849164033009
4,2,1,516.976533909608
4,2,1,521.597964695646
4,2,1,491.205730044084
4,2,1,454.103767879603
4,2,1,607.498885719543
4,2,1,503.013705753039
4,2,1,736.334450448594
4,2,1,552.194963751659
4,2,1,435.099070922455
4,2,1,578.79316888716
4,2,0,628.324624355827
4,2,1,548.541425641626
4,2,1,434.144162704887
4,2,1,601.202307975599
4,2,1,436.631888971759
4,2,1,868.931195982201
4,2,1,549.949427177291
4,2,1,626.996048821491
4,2,1,444.980872540619
4,2,1,653.881375158926
4,2,1,490.767926081709
4,2,1,414.394458467115
4,2,1,588.382052263735
4,2,1,742.270793053066
4,2,1,575.470008561928
4,2,1,635.946543166555
4,2,1,1033.02412391792
4,2,1,720.167961615369
4,2,1,508.644686008563
4,2,1,523.228532136338
4,2,1,610.508084402113
4,2,1,453.761213678895
4,2,1,370.599662757914
4,2,1,553.087412226441
4,2,1,525.714693298641
4,2,1,613.058483676829
4,2,1,400.605266104721
4,2,1,447.758218345234
4,2,1,616.845645928948
4,2,1,506.47629464125
4,2,1,802.255733525151
4,2,1,427.964483743143
4,2,1,476.304012091738
4,2,1,542.50873613186
4,2,1,367.349108638363
4,2,1,763.234672382519
4,2,1,410.333164292462
4,2,1,609.71588821688
4,2,1,979.899280206585
4,2,1,706.392161051209
4,2,1,384.09575938896
4,2,1,631.377493053795
4,2,1,403.208071390863
4,2,1,483.390624871797
4,2,0,568.233483755451
4,2,1,648.758573293183
4,2,1,830.852751254357
4,2,1,595.550491112912
4,2,1,589.811250714863
4,2,1,663.333897962731
4,2,1,480.677789486998
4,2,1,392.071862406708
4,2,1,695.29999247402
4,2,1,667.665258094266
4,2,1,519.307042873523
4,2,1,381.007369981947
4,2,1,683.828740190747
4,2,1,501.304865746466
4,2,1,586.610966674375
4,2,1,701.112381548378
4,2,1,983.604644997499
4,2,1,562.791434778655
4,2,1,532.306677208138
4,2,1,728.319537687089
4,2,1,581.892179009981
4,2,1,467.92514084529
4,2,1,660.122923845968
4,2,1,458.571578580507
4,2,1,376.484839537135
4,2,1,775.788942217016
4,2,1,574.655096653564
4,2,1,365.099799485154
4,2,1,645.68698421049
4,2,1,597.587329255415
4,2,1,598.760081690713
4,2,1,362.976304193288
4,2,1,403.258531330041
4,2,1,410.438394026212
4,2,1,522.610809910566
4,2,1,521.056378810527
4,2,1,377.792157859749
4,2,1,490.535803291741
4,2,1,528.684983036579
4,2,1,953.858806854516
4,2,1,631.33375607286
4,2,1,449.706504367367
4,2,1,976.728933182816
4,2,1,495.779856101042
4,2,1,608.047781138368
4,2,1,579.907282432069
4,2,1,463.141224538994
4,2,1,519.553294559473
4,2,1,384.079929503037
4,2,1,679.368900489586
4,2,1,756.822768037794
4,2,1,747.70430718968
4,2,1,372.417096885521
4,2,1,559.278969876008
4,2,1,502.47133136367
4,2,1,376.23516934565
4,2,1,690.750398089161
4,2,1,701.629243714465
4,2,1,555.761915860762
4,2,1,630.208424782528
4,2,1,408.386332445176
4,2,1,473.947542563488
4,2,1,648.419024715503
4,2,1,596.33249772484
4,2,1,454.62844137384
4,2,1,424.10284540282
4,2,1,522.502481497202
4,2,1,409.167437139533
4,2,1,731.307535920729
4,2,1,407.145682025054
4,2,1,422.886453536134
4,2,1,537.195338038203
4,2,1,455.410867297007
4,2,1,505.919545008699
4,2,1,425.309869905606
4,2,1,725.900227785729
4,2,1,499.471060102999
4,2,1,590.698949139483
4,2,1,672.837566311254
4,2,1,550.201974581714
4,2,1,818.318243068773
4,2,1,594.301993515879
4,2,1,611.385640852655
4,2,1,500.821612504057
4,2,0,544.637749231023
4,2,1,828.701732895648
4,2,1,379.644128206809
4,2,1,461.849385991721
4,2,1,599.250936431655
4,2,1,592.154397582657
4,2,1,460.06746787995
4,2,1,459.353938642344
4,2,1,458.393407367149
4,2,1,720.333701264679
4,2,1,578.201982925734
4,2,1,370.143617814694
4,2,1,424.695098970534
4,2,1,389.394431342117
4,2,1,619.223539929832
4,2,1,398.95167631818
4,2,1,560.81237172246
4,2,1,639.796543861522
4,2,1,527.840264983768
4,2,1,487.502245075203
4,2,1,469.144494458931
4,2,1,706.851630100397
4,2,1,607.697535146207
4,2,1,604.798280642517
4,2,1,550.462590371852
4,2,1,473.146404386318
4,2,1,592.574238453739
4,2,1,577.975176252094
4,2,1,599.990964555659
4,2,1,595.547667823357
4,2,1,420.418226061746
4,2,1,438.474914219326
4,2,1,667.489945064128
4,2,1,454.771687225004
4,2,1,456.734096039935
4,2,1,604.980716339037
4,2,1,508.426109618598
4,2,1,525.95527778961
4,2,1,451.42061807521
4,2,1,499.596095701863
4,2,1,487.455600411714
4,2,1,673.02881826108
4,2,1,462.533788849029
4,2,1,620.426581224227
4,2,1,493.426729075246
4,2,1,393.766521505428
4,2,1,401.090617578956
4,2,1,684.288931901528
4,2,1,641.753790580591
4,2,1,447.540246513881
4,2,1,368.447293058731
4,2,1,777.748627311503
4,2,1,489.656452871766
4,2,1,663.786134392522
4,2,1,418.396406735543
4,2,1,780.975099375775
4,2,1,642.909378507834
4,2,1,432.084323815914
4,2,1,610.990230999276
4,2,1,405.473128140556
4,2,1,589.320660711536
4,2,1,392.416628792155
4,2,1,481.018800683152
4,2,1,480.093753281922
4,2,1,642.335535425742
4,2,1,416.396214536495
4,2,1,789.07316218609
4,2,1,481.026300823271
4,2,1,495.997922929733
4,2,1,382.699634103289
4,2,1,833.724089031187
4,2,1,453.519820222294
4,2,1,675.267954577508
4,2,1,568.18861622608
4,2,1,487.147187296202
4,2,1,541.951531994458
4,2,1,637.712058508905
4,2,1,692.164384341821
4,2,1,402.228469969463
4,2,1,526.315565188066
4,2,1,600.45628450679
4,2,1,365.371789684254
4,2,1,614.587903061688
4,2,1,510.916987156184
4,2,1,573.050252013891
4,2,1,457.222718415344
4,2,1,492.028646399266
4,2,1,565.418979383622
4,2,1,623.747425439092
4,2,1,597.006676611902
4,2,1,687.650548919191
4,2,1,521.286035439982
4,2,1,804.544074055424
4,2,1,391.587663308177
4,2,1,378.349125731417
4,2,1,423.213562538571
4,2,1,1094.56563670559
4,2,1,410.812438169627
4,2,1,449.560381915942
4,2,1,859.793448265087
4,2,1,407.406520711061
4,2,1,438.96039800281
4,2,1,599.522344818609
4,2,1,535.363114800092
4,2,1,654.522151530399
4,2,1,524.166124886319
4,2,1,580.330648771537
4,2,1,716.741779662456
4,2,1,536.288313372082
4,2,1,491.243323588445
4,2,1,486.023087558953
4,2,1,678.793316405783
4,2,1,461.775307127497
4,2,1,498.042238300052
4,2,1,359.381468787781
4,2,1,637.393064276843
4,2,1,489.168850300743
4,2,1,419.56897784562
4,2,1,372.403909650934
4,2,1,1195.5143153133
4,2,1,946.336026836849
4,2,1,551.022890022814
4,2,1,650.271820554011
4,2,1,612.877588525101
4,2,1,569.832752212173
4,2,1,418.524099301713
4,2,1,606.474938842372
4,2,1,443.569256224177
4,2,1,486.866159772993
4,2,1,554.026389616424
4,2,1,617.949108498724
4,2,1,402.281472044201
4,2,1,440.96964180755
4,2,1,570.174172092656
4,2,1,556.649870471901
4,2,1,612.733692130574
4,2,1,512.868248000439
